gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
ATP1A1,P05023,Sodium/potassium-transporting ATPase subunit alpha-1,PA,membrane,0.439731686,25.53469749,0.088676493,no hit
EIF5B,O60841,Eukaryotic translation initiation factor 5B,PA,membrane,-0.903880933,21.62652951,0.089019864,no hit
PIPSL,A2A3N6,Putative PIP5K1A and PSMD4-like protein,PA,membrane,0.413831411,18.34369324,0.089222026,no hit
NPR1,P16066,Atrial natriuretic peptide receptor 1,PA,membrane,0.515657423,17.10375482,0.089494214,no hit
HPDL,Q96IR7,4-hydroxyphenylpyruvate dioxygenase-like protein,PA,membrane,0.429955356,18.40419526,0.090302669,no hit
ERMP1,Q7Z2K6,Endoplasmic reticulum metallopeptidase 1,PA,membrane,0.435177691,20.40241946,0.090347281,no hit
HADHB,P55084,"Trifunctional enzyme subunit beta, mitochondrial",PA,membrane,0.614925179,18.54311175,0.091194972,no hit
RTN4RL2,Q86UN3,Reticulon-4 receptor-like 2,PA,membrane,0.365372071,20.31179079,0.091640418,no hit
TLN1,Q9Y490,Talin-1,PA,membrane,0.280601454,20.951697,0.09164449,no hit
FAF2,Q96CS3,FAS-associated factor 2,PA,membrane,0.477372054,17.52832792,0.092280708,no hit
TPD52L2,O43399,Tumor protein D54,PA,membrane,-0.554466271,20.74437037,0.092354525,no hit
ATL2,Q8NHH9,Atlastin-2,PA,membrane,0.448186869,19.54170123,0.092373068,no hit
RPN1,P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,PA,membrane,0.746374904,22.84923866,0.093690116,no hit
NPTX1,Q15818,Neuronal pentraxin-1,PA,membrane,0.389712579,20.44346055,0.093779667,no hit
RPL14,P50914,60S ribosomal protein L14,PA,membrane,-1.052200059,22.25312641,0.093847475,no hit
EIF4A3,P38919,Eukaryotic initiation factor 4A-III,PA,membrane,-0.567386593,20.35993692,0.094003841,no hit
LRRC57,Q8N9N7,Leucine-rich repeat-containing protein 57,PA,membrane,0.291886108,18.58931593,0.09449177,no hit
ACTR1A,P61163,Alpha-centractin,PA,membrane,-0.593232398,19.39826571,0.094739651,no hit
RPS12,P25398,40S ribosomal protein S12,PA,membrane,-0.501675655,23.04291794,0.09485453,no hit
ABHD16A,O95870,Phosphatidylserine lipase ABHD16A,PA,membrane,0.243159295,18.31443469,0.095185526,no hit
LGALS1,P09382,Galectin-1,PA,membrane,0.35610519,24.46809639,0.095522062,no hit
AGPS,O00116,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",PA,membrane,0.385449975,19.14539833,0.095712067,no hit
GCN1,Q92616,eIF-2-alpha kinase activator GCN1,PA,membrane,-0.699859866,22.79070213,0.095788332,no hit
DSTN,P60981,Destrin,PA,membrane,0.342267023,19.68402033,0.095968742,no hit
GTF2I,P78347,General transcription factor II-I,PA,membrane,0.385309213,21.01040123,0.098197717,no hit
VDAC2,P45880,Voltage-dependent anion-selective channel protein 2,PA,membrane,0.592883951,22.54852612,0.098433274,no hit
MCAM,P43121,Cell surface glycoprotein MUC18,PA,membrane,0.592334352,23.50246047,0.098838484,no hit
UQCRFS1,P47985,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",PA,membrane,0.282415184,17.89907727,0.099283711,no hit
POGLUT3,Q7Z4H8,Protein O-glucosyltransferase 3,PA,membrane,0.381786345,19.61180653,0.099475544,no hit
RUSF1,Q96GQ5,RUS family member 1,PA,membrane,0.397551522,18.26101249,0.099871653,no hit
EIF3K,Q9UBQ5,Eukaryotic translation initiation factor 3 subunit K,PA,membrane,-0.359053562,21.95925266,0.100808793,no hit
CLMP,Q9H6B4,CXADR-like membrane protein,PA,membrane,0.30078298,17.00599502,0.101304567,no hit
FAM234A,Q9H0X4,Protein FAM234A,PA,membrane,0.471000473,21.46646661,0.101977292,no hit
TMX4,Q9H1E5,Thioredoxin-related transmembrane protein 4,PA,membrane,0.290564742,18.70464877,0.102126269,no hit
MME,P08473,Neprilysin,PA,membrane,-0.676933837,20.74711492,0.102522547,no hit
SNRPB,P14678,Small nuclear ribonucleoprotein-associated proteins B and B',PA,membrane,-0.523502231,18.62365765,0.102903532,no hit
TPI1,P60174,Triosephosphate isomerase,PA,membrane,-0.637602177,22.83692774,0.103529239,no hit
ATP2A2,P16615,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,PA,membrane,0.489939905,23.25806782,0.103729693,no hit
G3BP2,Q9UN86,Ras GTPase-activating protein-binding protein 2,PA,membrane,-0.826197812,20.69043659,0.104498006,no hit
ROBO1,Q9Y6N7,Roundabout homolog 1,PA,membrane,0.329847124,20.76104703,0.104869432,no hit
PHB2,Q99623,Prohibitin-2,PA,membrane,0.897526933,22.35070351,0.105501936,no hit
COLGALT1,Q8NBJ5,Procollagen galactosyltransferase 1,PA,membrane,0.430447429,21.2924859,0.105990173,no hit
HSPD1,P10809,"60 kDa heat shock protein, mitochondrial",PA,membrane,0.852030586,25.0427557,0.106465233,no hit
ITGA5,P08648,Integrin alpha-5,PA,membrane,0.388689824,21.98580745,0.109340673,no hit
SUCLG2,Q96I99,"Succinate--CoA ligase [GDP-forming] subunit beta, mitochondrial",PA,membrane,0.72652007,19.33303854,0.109621823,no hit
ALG5,Q9Y673,Dolichyl-phosphate beta-glucosyltransferase,PA,membrane,0.413995373,19.43024524,0.10991451000000001,no hit
CYB5R3,P00387,NADH-cytochrome b5 reductase 3,PA,membrane,0.427991749,22.55077761,0.110905552,no hit
PSMA7,O14818,Proteasome subunit alpha type-7,PA,membrane,-0.310057993,19.47602635,0.111170393,no hit
MFSD12,Q6NUT3,Major facilitator superfamily domain-containing protein 12,PA,membrane,0.542240012,16.88416107,0.111259944,no hit
RPLP1,P05386,60S acidic ribosomal protein P1,PA,membrane,-0.906734267,19.24566518,0.111714338,no hit
CLU,P10909,Clusterin,PA,membrane,0.304287861,19.03123831,0.112569024,no hit
UGDH,O60701,UDP-glucose 6-dehydrogenase,PA,membrane,-0.351032911,19.57518516,0.113649369,no hit
OAT,P04181,"Ornithine aminotransferase, mitochondrial",PA,membrane,0.319509474,17.51521831,0.114134507,no hit
PNP,P00491,Purine nucleoside phosphorylase,PA,membrane,-0.535895389,19.96113367,0.114538905,no hit
ADAM9,Q13443,Disintegrin and metalloproteinase domain-containing protein 9,PA,membrane,0.396316536,20.43586199,0.114959989,no hit
DLAT,P10515,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial",PA,membrane,0.516160607,18.31192523,0.115454535,no hit
GLRX3,O76003,Glutaredoxin-3,PA,membrane,-0.386455168,18.59470693,0.117093256,no hit
SNTB2,Q13425,Beta-2-syntrophin,PA,membrane,0.366467722,18.98277481,0.119173754,no hit
GDPD3,Q7L5L3,Lysophospholipase D GDPD3,PA,membrane,0.327916547,18.87696265,0.12033431,no hit
HDGF,P51858,Hepatoma-derived growth factor,PA,membrane,-0.549938821,19.87568728,0.120491344,no hit
MTCH2,Q9Y6C9,Mitochondrial carrier homolog 2,PA,membrane,0.477407959,19.22558045,0.121543174,no hit
MAT2A,P31153,S-adenosylmethionine synthase isoform type-2,PA,membrane,-0.372008496,20.65974114,0.121827659,no hit
PGRMC1,O00264,Membrane-associated progesterone receptor component 1,PA,membrane,0.377183635,23.07725856,0.122388479,no hit
TMEM115,Q12893,Transmembrane protein 115,PA,membrane,-0.462411969,15.73600823,0.122628704,no hit
CKAP4,Q07065,Cytoskeleton-associated protein 4,PA,membrane,0.805625446,22.50010481,0.123608831,no hit
STT3A,P46977,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,PA,membrane,0.373084726,21.20104152,0.125278968,no hit
SEPTIN7,Q16181,Septin-7,PA,membrane,-0.74536083,21.67045755,0.125641599,no hit
CADM1,Q9BY67,Cell adhesion molecule 1,PA,membrane,0.355920318,21.72164744,0.126010584,no hit
FKBP3,Q00688,Peptidyl-prolyl cis-trans isomerase FKBP3,PA,membrane,-0.676842577,20.59004709,0.12648431,no hit
GET3,O43681,ATPase GET3,PA,membrane,-0.323143478,20.21539006,0.126618223,no hit
EPB41L2,O43491,Band 4.1-like protein 2,PA,membrane,0.638128354,21.85371868,0.127053598,no hit
DYNC1H1,Q14204,Cytoplasmic dynein 1 heavy chain 1,PA,membrane,-0.691359104,22.64482579,0.127581794,no hit
G3BP1,Q13283,Ras GTPase-activating protein-binding protein 1,PA,membrane,-0.765222443,22.97181014,0.127910883,no hit
TPP2,P29144,Tripeptidyl-peptidase 2,PA,membrane,0.656417105,21.39541228,0.128073113,no hit
CNP,P09543,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",PA,membrane,0.71541673,21.03236341,0.128317936,no hit
DMD,P11532,Dystrophin,PA,membrane,0.4012506,19.23087737,0.129293387,no hit
PRDX2,P32119,Peroxiredoxin-2,PA,membrane,-0.681020408,23.12138375,0.130028331,no hit
CSNK1G2,P78368,Casein kinase I isoform gamma-2,PA,membrane,0.483553723,18.63317965,0.13057692,no hit
VDAC1,P21796,Voltage-dependent anion-selective channel protein 1,PA,membrane,0.526294563,23.17871334,0.130693525,no hit
EIF5A,P63241,Eukaryotic translation initiation factor 5A-1,PA,membrane,-0.737488425,21.756801,0.130847916,no hit
ANXA3,P12429,Annexin A3,PA,membrane,-0.46384218,19.99368559,0.131501699,no hit
RPS27A,P62979,Ubiquitin-40S ribosomal protein S27a,PA,membrane,-0.332864961,23.26614622,0.132060527,no hit
BZW2,Q9Y6E2,eIF5-mimic protein 1,PA,membrane,-0.385022405,21.84975941,0.132353699,no hit
TOMM22,Q9NS69,Mitochondrial import receptor subunit TOM22 homolog,PA,membrane,0.690853666,18.15662967,0.132705988,no hit
CNPY3,Q9BT09,Protein canopy homolog 3,PA,membrane,0.408041437,19.81817465,0.133477213,no hit
S100A16,Q96FQ6,Protein S100-A16,PA,membrane,-0.357668132,20.07290908,0.133899585,no hit
UQCRC2,P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial",PA,membrane,0.297221044,21.37058922,0.134044844,no hit
FAM120A,Q9NZB2,Constitutive coactivator of PPAR-gamma-like protein 1,PA,membrane,-0.543240264,20.07479675,0.134756442,no hit
STXBP3,O00186,Syntaxin-binding protein 3,PA,membrane,0.506306904,20.4516435,0.135756441,no hit
MDH1,P40925,"Malate dehydrogenase, cytoplasmic",PA,membrane,-0.44858367,20.59332843,0.135965161,no hit
SOD2,P04179,"Superoxide dismutase [Mn], mitochondrial",PA,membrane,0.838389356,19.06671892,0.136338167,no hit
TMEM205,Q6UW68,Transmembrane protein 205,PA,membrane,0.287294294,18.52987791,0.13687651,no hit
TSG101,Q99816,Tumor susceptibility gene 101 protein,PA,membrane,-0.464012185,17.40072969,0.137680224,no hit
CBR1,P16152,Carbonyl reductase [NADPH] 1,PA,membrane,-0.229017156,18.81213208,0.138282024,no hit
ACTN1,P12814,Alpha-actinin-1,PA,membrane,0.664120172,21.10618393,0.1392688,no hit
GRB2,P62993,Growth factor receptor-bound protein 2,PA,membrane,-0.397957607,20.00772096,0.139631126,no hit
S100P,P25815,Protein S100-P,PA,membrane,-0.920398263,19.25636406,0.1401097,no hit
PYGB,P11216,"Glycogen phosphorylase, brain form",PA,membrane,-0.423733497,19.98736162,0.140572537,no hit
DLD,P09622,"Dihydrolipoyl dehydrogenase, mitochondrial",PA,membrane,0.701517851,21.9948431,0.140624512,no hit
VKORC1,Q9BQB6,Vitamin K epoxide reductase complex subunit 1,PA,membrane,0.595879499,19.93238498,0.141170998,no hit
CLPP,Q16740,"ATP-dependent Clp protease proteolytic subunit, mitochondrial",PA,membrane,0.409087925,20.06466728,0.141535103,no hit
PSMA2,P25787,Proteasome subunit alpha type-2,PA,membrane,-0.21987371,19.35612445,0.141815814,no hit
CD81,P60033,CD81 antigen,PA,membrane,0.502282298,18.94899386,0.142017337,no hit
BPNT2,Q9NX62,"Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase",PA,membrane,-0.257088689,20.2512306,0.142136566,no hit
MTDH,Q86UE4,Protein LYRIC,PA,membrane,0.445904967,17.76888124,0.142827037,no hit
ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",PA,membrane,0.334565697,17.81367277,0.142886729,no hit
RPL38,P63173,60S ribosomal protein L38,PA,membrane,-1.334569371,22.40061371,0.143774649,no hit
VAPA,Q9P0L0,Vesicle-associated membrane protein-associated protein A,PA,membrane,0.402223588,20.9733874,0.143852125,no hit
RHOA,P61586,Transforming protein RhoA,PA,membrane,0.287012767,23.34508855,0.144233482,no hit
POTEKP,Q9BYX7,Putative beta-actin-like protein 3,PA,membrane,0.340361939,20.57308651,0.144432174,no hit
PEF1,Q9UBV8,Peflin,PA,membrane,-0.3708719,19.18757056,0.144469319,no hit
FKBP10,Q96AY3,Peptidyl-prolyl cis-trans isomerase FKBP10,PA,membrane,0.394884941,22.95086542,0.145317338,no hit
LMBRD1,Q9NUN5,Lysosomal cobalamin transport escort protein LMBD1,PA,membrane,0.312207619,18.35254618,0.146329183,no hit
TAOK1,Q7L7X3,Serine/threonine-protein kinase TAO1,PA,membrane,-0.352987474,18.62259628,0.146433463,no hit
CNOT1,A5YKK6,CCR4-NOT transcription complex subunit 1,PA,membrane,-0.58193574,20.74959795,0.146930699,no hit
HRAS,P01112,GTPase HRas,PA,membrane,0.334882867,19.11730794,0.147073038,no hit
METAP2,P50579,Methionine aminopeptidase 2,PA,membrane,-0.703805463,19.73187351,0.14759581,no hit
AP2S1,P53680,AP-2 complex subunit sigma,PA,membrane,0.279694535,18.03522827,0.147773652,no hit
ASPH,Q12797,Aspartyl/asparaginyl beta-hydroxylase,PA,membrane,0.739886614,21.29020236,0.14924579,no hit
SERPINH1,P50454,Serpin H1,PA,membrane,0.720214266,23.15971977,0.151138195,no hit
STT3B,Q8TCJ2,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B,PA,membrane,0.901042473,17.67731107,0.151517027,no hit
NEGR1,Q7Z3B1,Neuronal growth regulator 1,PA,membrane,0.250768529,20.85183714,0.151904521,no hit
YBX1,P67809,Y-box-binding protein 1,PA,membrane,-0.89670666,21.25605276,0.15206587,no hit
DLG1,Q12959,Disks large homolog 1,PA,membrane,0.251064982,19.22909833,0.152530598,no hit
THOP1,P52888,Thimet oligopeptidase,PA,membrane,-0.269512925,17.46276283,0.152667085,no hit
P4HA1,P13674,Prolyl 4-hydroxylase subunit alpha-1,PA,membrane,0.420946012,22.62230855,0.152778689,no hit
CYBA,P13498,Cytochrome b-245 light chain,PA,membrane,0.453419207,20.76696294,0.153052492,no hit
IDH1,O75874,Isocitrate dehydrogenase [NADP] cytoplasmic,PA,membrane,-0.425318343,20.030549100000002,0.153140054,no hit
PLP2,Q04941,Proteolipid protein 2,PA,membrane,-0.404407661,18.34675807,0.153692692,no hit
CD58,P19256,Lymphocyte function-associated antigen 3,PA,membrane,0.276660601,19.58350672,0.153825228,no hit
CAPN2,P17655,Calpain-2 catalytic subunit,PA,membrane,-0.349806397,19.18452765,0.153950565,no hit
ST13,P50502,Hsc70-interacting protein,PA,membrane,-0.491521942,20.25841761,0.15421045,no hit
SLC2A1,P11166,"Solute carrier family 2, facilitated glucose transporter member 1",PA,membrane,0.326133511,23.23071939,0.154977775,no hit
GOLT1B,Q9Y3E0,Vesicle transport protein GOT1B,PA,membrane,-0.347293675,20.66837266,0.155172867,no hit
PTPN1,P18031,Tyrosine-protein phosphatase non-receptor type 1,PA,membrane,0.530317638,17.56707535,0.155195222,no hit
NRDC,O43847,Nardilysin,PA,membrane,-0.266076335,17.60520901,0.155869664,no hit
KIF23,Q02241,Kinesin-like protein KIF23,PA,membrane,0.86771193,20.97735155,0.156001487,no hit
FXR1,P51114,RNA-binding protein FXR1,PA,membrane,-0.703950962,20.78111201,0.156941784,no hit
SLC6A9,P48067,Sodium- and chloride-dependent glycine transporter 1,PA,membrane,0.25812945,20.54895327,0.157331159,no hit
ITGB1,P05556,Integrin beta-1,PA,membrane,0.565090106,24.80502514,0.158283719,no hit
PLOD1,Q02809,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",PA,membrane,0.298904823,18.89352367,0.158517906,no hit
DNAJB11,Q9UBS4,DnaJ homolog subfamily B member 11,PA,membrane,0.698758686,19.2515392,0.158802192,no hit
NPTN,Q9Y639,Neuroplastin,PA,membrane,0.610968101,21.81182448,0.158877318,no hit
PPP1R18,Q6NYC8,Phostensin,PA,membrane,0.377460257,17.76532683,0.160282815,no hit
HNRNPA2B1,P22626,Heterogeneous nuclear ribonucleoproteins A2/B1,PA,membrane,-0.284184446,21.30799433,0.160678455,no hit
TECR,Q9NZ01,Very-long-chain enoyl-CoA reductase,PA,membrane,0.578844758,20.61659578,0.160771091,no hit
KDSR,Q06136,3-ketodihydrosphingosine reductase,PA,membrane,0.328561034,21.4578221,0.160851377,no hit
RACGAP1,Q9H0H5,Rac GTPase-activating protein 1,PA,membrane,0.80015769,20.87486025,0.161871388,no hit
HPRT1,P00492,Hypoxanthine-guanine phosphoribosyltransferase,PA,membrane,-0.637532032,18.6784286,0.162172769,no hit
LYN,P07948,Tyrosine-protein kinase Lyn,PA,membrane,0.526243065,19.07684168,0.162754435,no hit
ARPC3,O15145,Actin-related protein 2/3 complex subunit 3,PA,membrane,0.272987561,20.33981322,0.163584798,no hit
XPO1,O14980,Exportin-1,PA,membrane,-0.377151022,21.41333699,0.165562088,no hit
CFL1,P23528,Cofilin-1,PA,membrane,0.357873837,23.43714274,0.167197831,no hit
LSS,P48449,Lanosterol synthase,PA,membrane,0.210106174,20.5455377,0.168720816,no hit
TXNL1,O43396,Thioredoxin-like protein 1,PA,membrane,-0.456200824,19.07641128,0.168810804,no hit
CMPK1,P30085,UMP-CMP kinase,PA,membrane,-0.458226907,19.65386179,0.169047644,no hit
SEPTIN10,Q9P0V9,Septin-10,PA,membrane,-0.653064978,20.00361216,0.169742179,no hit
CERS2,Q96G23,Ceramide synthase 2,PA,membrane,0.344956562,19.52845186,0.169851677,no hit
MIA3,Q5JRA6,Transport and Golgi organization protein 1 homolog,PA,membrane,0.665683222,16.94988849,0.170911258,no hit
TXLNG,Q9NUQ3,Gamma-taxilin,PA,membrane,-0.577832287,20.8834541,0.17123897,no hit
ESYT1,Q9BSJ8,Extended synaptotagmin-1,PA,membrane,0.484022334,20.97716176,0.17150143,no hit
TSPAN8,P19075,Tetraspanin-8,PA,membrane,0.781685954,19.99545087,0.17164656,no hit
RAP1B,P61224,Ras-related protein Rap-1b,PA,membrane,0.321145717,24.04002261,0.171783997,no hit
CRELD1,Q96HD1,Protein disulfide isomerase CRELD1,PA,membrane,0.261276934,18.99428676,0.17225059,no hit
NIT2,Q9NQR4,Omega-amidase NIT2,PA,membrane,-0.29603631,18.52010501,0.173028293,no hit
MGST1,P10620,Microsomal glutathione S-transferase 1,PA,membrane,0.484738443,21.43340999,0.173308329,no hit
PAFAH1B1,P43034,Platelet-activating factor acetylhydrolase IB subunit beta,PA,membrane,-0.642753988,19.05741031,0.1734674,no hit
RPA1,P27694,Replication protein A 70 kDa DNA-binding subunit,PA,membrane,-0.262158267,19.24452931,0.173512532,no hit
HPCAL1,P37235,Hippocalcin-like protein 1,PA,membrane,-0.49626815,21.5014862,0.17466919,no hit
GSPT1,P15170,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,PA,membrane,-0.515423252,20.89527198,0.174977472,no hit
NNT,Q13423,"NAD(P) transhydrogenase, mitochondrial",PA,membrane,0.427617328,17.50107296,0.175013095,no hit
NUP210,Q8TEM1,Nuclear pore membrane glycoprotein 210,PA,membrane,0.312570587,17.54822019,0.175872386,no hit
PALS2,Q9NZW5,Protein PALS2,PA,membrane,0.352826944,20.16170953,0.175998177,no hit
PSMB2,P49721,Proteasome subunit beta type-2,PA,membrane,-0.371381642,20.64840589,0.176216858,no hit
ABCF2,Q9UG63,ATP-binding cassette sub-family F member 2,PA,membrane,-0.654996222,22.09361721,0.176639218,no hit
NASP,P49321,Nuclear autoantigenic sperm protein,PA,membrane,-0.388005566,22.02833914,0.177069451,no hit
ADK,P55263,Adenosine kinase,PA,membrane,-0.336607207,18.96157813,0.178893816,no hit
MYO1B,O43795,Unconventional myosin-Ib,PA,membrane,0.671941152,20.98499295,0.179071349,no hit
COX5A,P20674,"Cytochrome c oxidase subunit 5A, mitochondrial",PA,membrane,0.590266485,18.99378633,0.179083759,no hit
CYC1,P08574,"Cytochrome c1, heme protein, mitochondrial",PA,membrane,0.460735728,18.89709524,0.179434016,no hit
RPLP0,P05388,60S acidic ribosomal protein P0,PA,membrane,-0.667674067,22.30264549,0.17979139,no hit
GEMIN5,Q8TEQ6,Gem-associated protein 5,PA,membrane,-0.587955816,20.85778129,0.180367813,no hit
MARCKS,P29966,Myristoylated alanine-rich C-kinase substrate,PA,membrane,0.557573651,19.77903547,0.180689856,no hit
EIF5,P55010,Eukaryotic translation initiation factor 5,PA,membrane,-0.489000113,19.22066273,0.181795063,no hit
FUS,P35637,RNA-binding protein FUS,PA,membrane,-0.365849084,20.6378928,0.182744593,no hit
IKBIP,Q70UQ0,Inhibitor of nuclear factor kappa-B kinase-interacting protein,PA,membrane,0.641817837,17.28795329,0.183007071,no hit
EPB41L1,Q9H4G0,Band 4.1-like protein 1,PA,membrane,0.602014874,19.2884622,0.18325282,no hit
ACTN4,O43707,Alpha-actinin-4,PA,membrane,0.922218142,24.23763788,0.183329336,no hit
PABPC1,P11940,Polyadenylate-binding protein 1,PA,membrane,-0.630119002,24.21336036,0.183804025,no hit
ITGA1,P56199,Integrin alpha-1,PA,membrane,0.49113638,23.7902444,0.184583985,no hit
METTL7A,Q9H8H3,Putative methyltransferase-like protein 7A,PA,membrane,0.357433527,19.20528588,0.184766376,no hit
RAP2C,Q9Y3L5,Ras-related protein Rap-2c,PA,membrane,0.358702367,20.94884519,0.185261849,no hit
MBOAT7,Q96N66,Lysophospholipid acyltransferase 7,PA,membrane,0.473522103,21.15090251,0.1866082,no hit
SEPTIN6,Q14141,Septin-6,PA,membrane,-0.459227729,19.49301454,0.186651999,no hit
SEPTIN2,Q15019,Septin-2,PA,membrane,-0.582607433,21.13641739,0.186812507,no hit
ARPC2,O15144,Actin-related protein 2/3 complex subunit 2,PA,membrane,0.600123475,19.94486273,0.187162091,no hit
SYNGR2,O43760,Synaptogyrin-2,PA,membrane,-0.368752676,23.70597856,0.187929129,no hit
SNRNP70,P08621,U1 small nuclear ribonucleoprotein 70 kDa,PA,membrane,-0.710078446,19.87591706,0.187943742,no hit
CAPRIN1,Q14444,Caprin-1,PA,membrane,-0.846406766,22.51499439,0.188741693,no hit
TPD52,P55327,Tumor protein D52,PA,membrane,-0.408238867,19.03345466,0.189798099,no hit
ANXA4,P09525,Annexin A4,PA,membrane,-0.328814737,20.44480682,0.190680226,no hit
CHMP6,Q96FZ7,Charged multivesicular body protein 6,PA,membrane,0.650461154,18.97499389,0.190688014,no hit
QARS1,P47897,Glutamine--tRNA ligase,PA,membrane,0.266726077,20.27250349,0.191147623,no hit
FDFT1,P37268,Squalene synthase,PA,membrane,0.425187038,20.97080569,0.191233484,no hit
TOR1AIP2,Q8NFQ8,Torsin-1A-interacting protein 2,PA,membrane,0.38633714,21.49141117,0.192076724,no hit
ECI2,O75521,Enoyl-CoA delta isomerase 2,PA,membrane,0.486619502,20.20966323,0.192222021,no hit
CAT,P04040,Catalase,PA,membrane,0.418795734,21.74368313,0.192393161,no hit
GSS,P48637,Glutathione synthetase,PA,membrane,-0.25187262,19.9201646,0.192401739,no hit
GNG5,P63218,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-5,PA,membrane,0.295276978,21.2473397,0.193509096,no hit
CISD1,Q9NZ45,CDGSH iron-sulfur domain-containing protein 1,PA,membrane,0.371064441,19.75460577,0.193786879,no hit
ATP5F1B,P06576,"ATP synthase subunit beta, mitochondrial",PA,membrane,0.504722104,23.704151,0.194272179,no hit
ACTR3,P61158,Actin-related protein 3,PA,membrane,0.580757571,20.21934688,0.19457402,no hit
TMEM259,Q4ZIN3,Membralin,PA,membrane,0.433971247,19.72502466,0.194578842,no hit
PC,P11498,"Pyruvate carboxylase, mitochondrial",PA,membrane,0.299887838,18.01429804,0.19968039,no hit
RSU1,Q15404,Ras suppressor protein 1,PA,membrane,-0.346798298,19.45161435,0.199743626,no hit
CLTC,Q00610,Clathrin heavy chain 1,PA,membrane,-0.58344903,23.97824767,0.199943655,no hit
MYO1C,O00159,Unconventional myosin-Ic,PA,membrane,0.762812906,22.58191033,0.200117587,no hit
TM9SF4,Q92544,Transmembrane 9 superfamily member 4,PA,membrane,-0.343776127,21.25835945,0.200844949,no hit
ECHS1,P30084,"Enoyl-CoA hydratase, mitochondrial",PA,membrane,0.644135774,22.64441547,0.20091599499999999,no hit
CTNND1,O60716,Catenin delta-1,PA,membrane,0.426531279,17.8583185,0.201162898,no hit
SKIC8,Q9GZS3,SKI8 subunit of superkiller complex protein,PA,membrane,-0.397407667,19.08300886,0.201326701,no hit
LARP1,Q6PKG0,La-related protein 1,PA,membrane,-0.46569172,20.15023106,0.201806066,no hit
TARDBP,Q13148,TAR DNA-binding protein 43,PA,membrane,-0.562865466,19.41400504,0.202517645,no hit
CUTA,O60888,Protein CutA,PA,membrane,-0.232035065,19.86332486,0.203978076,no hit
HMGB1,P09429,High mobility group protein B1,PA,membrane,-0.510994576,20.54597003,0.204000527,no hit
CAPZB,P47756,F-actin-capping protein subunit beta,PA,membrane,-0.299633964,21.60565911,0.204691825,no hit
DDX20,Q9UHI6,Probable ATP-dependent RNA helicase DDX20,PA,membrane,-0.54363381,19.28159217,0.205498416,no hit
TMX3,Q96JJ7,Protein disulfide-isomerase TMX3,PA,membrane,0.367483464,20.95633832,0.20563177,no hit
EIF3M,Q7L2H7,Eukaryotic translation initiation factor 3 subunit M,PA,membrane,-0.681462522,19.89538069,0.205645679,no hit
PURA,Q00577,Transcriptional activator protein Pur-alpha,PA,membrane,-0.657966403,19.52289946,0.206079171,no hit
ECI1,P42126,"Enoyl-CoA delta isomerase 1, mitochondrial",PA,membrane,0.554463027,20.65775419,0.2062855,no hit
CLUH,O75153,Clustered mitochondria protein homolog,PA,membrane,-0.474573449,20.27636457,0.20630031,no hit
GARS1,P41250,Glycine--tRNA ligase,PA,membrane,-0.347558014,19.53969869,0.206579223,no hit
SLC43A3,Q8NBI5,Equilibrative nucleobase transporter 1,PA,membrane,0.266220926,23.125470580000002,0.207197357,no hit
PPA2,Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial",PA,membrane,0.354218702,17.35825034,0.208002998,no hit
LXN,Q9BS40,Latexin,PA,membrane,-0.426799727,18.16682932,0.209452226,no hit
CAPG,P40121,Macrophage-capping protein,PA,membrane,-0.324627022,19.62454061,0.209990864,no hit
CYFIP1,Q7L576,Cytoplasmic FMR1-interacting protein 1,PA,membrane,0.529495555,17.97214569,0.20999585,no hit
DCTN2,Q13561,Dynactin subunit 2,PA,membrane,-0.16922936,19.19673506,0.210207444,no hit
SYNJ2BP,P57105,Synaptojanin-2-binding protein,PA,membrane,0.432890198,18.54107692,0.210241153,no hit
SEC23IP,Q9Y6Y8,SEC23-interacting protein,PA,membrane,-0.49205922,20.95768986,0.210265228,no hit
PODXL,O00592,Podocalyxin,PA,membrane,0.352561315,23.03584377,0.210381766,no hit
TMX2,Q9Y320,Thioredoxin-related transmembrane protein 2,PA,membrane,0.428316474,21.78177836,0.210491862,no hit
SFT2D3,Q587I9,Vesicle transport protein SFT2C,PA,membrane,-0.282776385,16.45173865,0.210928387,no hit
ABCF1,Q8NE71,ATP-binding cassette sub-family F member 1,PA,membrane,-0.631721972,20.75658584,0.211606215,no hit
