gene_name,protein_id,Protein.Description,LipidProbe,sample,logFC,AveExpr,pvalue,hit_annotation
EEF1G,P26641,Elongation factor 1-gamma,PE,membrane,-1.4940898,23.245,1.24e-5,no hit
COPE,O14579,Coatomer subunit epsilon,PE,membrane,-0.879359629,20.45922257,1.37e-5,no hit
S100A6,P06703,Protein S100-A6,PA,membrane,-1.238316204,23.4559728,0.037680593,no hit
APOL2,Q9BQE5,Apolipoprotein L2,PA,membrane,0.352404387,20.61599482,0.037598421,no hit
MAGOH,P61326,Protein mago nashi homolog,PE,membrane,-0.940471841,19.45365236,2.61e-5,no hit
MAPRE1,Q15691,Microtubule-associated protein RP/EB family member 1,PE,membrane,-1.237514385,21.33678766,2.7e-5,no hit
PDHX,O00330,"Pyruvate dehydrogenase protein X component, mitochondrial",PA,membrane,0.490514678,18.38522952,0.037462144,no hit
UBE2V1,Q13404,Ubiquitin-conjugating enzyme E2 variant 1,PE,membrane,-1.094262392,20.39497783,3.15e-5,no hit
UBE2D3,P61077,Ubiquitin-conjugating enzyme E2 D3,PE,membrane,-1.054181677,19.92334166,3.55e-5,no hit
SEC23A,Q15436,Protein transport protein Sec23A,PE,membrane,-0.829101864,21.1590017,3.62e-5,no hit
ABHD14B,Q96IU4,Putative protein-lysine deacylase ABHD14B,PA,membrane,-0.457962302,17.96796735,0.037006821,no hit
DDOST,P39656,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,PA,membrane,0.52327033,23.03866095,0.036848247,no hit
EIF4G1,Q04637,Eukaryotic translation initiation factor 4 gamma 1,PE,membrane,-1.139045237,23.52716923,4.36e-5,no hit
HSPA4,P34932,Heat shock 70 kDa protein 4,PA,membrane,-0.508587288,22.7410395,0.036053609,no hit
CLIC4,Q9Y696,Chloride intracellular channel protein 4,PA,membrane,0.299613927,21.60365909,0.035856342,no hit
YWHAZ,P63104,14-3-3 protein zeta/delta,PE,membrane,-1.126255903,23.51103207,4.93e-5,no hit
SEC31A,O94979,Protein transport protein Sec31A,PE,membrane,-1.232947161,23.25025423,5e-5,no hit
CLTA,P09496,Clathrin light chain A,PA,membrane,-0.593223838,21.23164177,0.035285407,no hit
UBAP2L,Q14157,Ubiquitin-associated protein 2-like,PE,membrane,-1.696251313,21.641581,5.42e-5,no hit
PLIN3,O60664,Perilipin-3,PA,membrane,-0.804414155,21.97667336,0.02596093,no hit
SEC13,P55735,Protein SEC13 homolog,PE,membrane,-1.271832629,22.27813723,5.84e-5,no hit
NAA20,P61599,N-alpha-acetyltransferase 20,PE,membrane,-0.750322554,17.72029078,6.39e-5,no hit
SUPT16H,Q9Y5B9,FACT complex subunit SPT16,PA,membrane,0.498260003,18.88565205,0.034626061,no hit
ANXA11,P50995,Annexin A11,PA,membrane,-0.590639422,20.33126084,0.033544163,no hit
RPS28,P62857,40S ribosomal protein S28,PA,membrane,-0.517982667,21.38726571,0.033240588,no hit
BZW1,Q7L1Q6,eIF5-mimic protein 2,PE,membrane,-1.122334194,23.75805658,1.01384e-4,no hit
API5,Q9BZZ5,Apoptosis inhibitor 5,PA,membrane,-0.550196516,21.10702583,0.033019408,no hit
PGP,A6NDG6,Glycerol-3-phosphate phosphatase,PA,membrane,-0.451579526,19.69364046,0.03222517,no hit
SH3GLB1,Q9Y371,Endophilin-B1,PA,membrane,-0.511332778,20.73293834,0.032036031,no hit
TFG,Q92734,Protein TFG,PA,membrane,-0.798269285,19.44342118,0.03203245,no hit
BTF3,P20290,Transcription factor BTF3,PA,membrane,-1.053309269,20.58420146,0.032016289,no hit
ATXN10,Q9UBB4,Ataxin-10,PE,membrane,-0.853979788,21.15965809,1.34437e-4,no hit
EDC4,Q6P2E9,Enhancer of mRNA-decapping protein 4,PE,membrane,-0.719451387,20.39535036,1.35276e-4,no hit
PCBP2,Q15366,Poly(rC)-binding protein 2,PE,membrane,-1.362337669,21.336559,1.35653e-4,no hit
SDC1,P18827,Syndecan-1,PA,membrane,0.539743366,18.79794664,0.031462993,no hit
APRT,P07741,Adenine phosphoribosyltransferase,PE,membrane,-1.087786333,20.93893507,1.42492e-4,no hit
CAND1,Q86VP6,Cullin-associated NEDD8-dissociated protein 1,PA,membrane,-0.456541465,21.35746751,0.031298991,no hit
ATXN2L,Q8WWM7,Ataxin-2-like protein,PE,membrane,-1.021947889,19.79145654,1.678e-4,no hit
PITPNB,P48739,Phosphatidylinositol transfer protein beta isoform,PA,membrane,-0.573434115,21.42643002,0.031270711,no hit
HPD,P32754,4-hydroxyphenylpyruvate dioxygenase,PA,membrane,-0.593408372,21.75832163,0.030260917,no hit
USP5,P45974,Ubiquitin carboxyl-terminal hydrolase 5,PA,membrane,-0.499686577,19.91192223,0.030178897,no hit
SYAP1,Q96A49,Synapse-associated protein 1,PE,membrane,-1.230792412,21.0192683,2.37276e-4,no hit
CLINT1,Q14677,Clathrin interactor 1,PA,membrane,-0.83148804,21.19387236,0.029987773,no hit
PSME3,P61289,Proteasome activator complex subunit 3,PA,membrane,-0.467114626,21.13914282,0.02975695,no hit
OLR1,P78380,Oxidized low-density lipoprotein receptor 1,PA,membrane,0.558496141,20.72890154,0.029331664,no hit
CSE1L,P55060,Exportin-2,PA,membrane,-0.667859475,22.87853031,0.029189869,no hit
ATP11A,P98196,Phospholipid-transporting ATPase IH,PA,membrane,0.38784224899999997,18.15226865,0.028702228,no hit
PRRC1,Q96M27,Protein PRRC1,PE,membrane,-0.896430586,22.56171243,3.17242e-4,no hit
SEC23B,Q15437,Protein transport protein Sec23B,PA,membrane,-0.567555816,21.31748571,0.028156456,no hit
PTGFRN,Q9P2B2,Prostaglandin F2 receptor negative regulator,PA,membrane,0.576921701,24.1518171,0.028039918,no hit
NAA50,Q9GZZ1,N-alpha-acetyltransferase 50,PE,membrane,-1.187386895,19.91226021,3.36841e-4,no hit
PTPRJ,Q12913,Receptor-type tyrosine-protein phosphatase eta,PA,membrane,0.45519095,21.41858815,0.027138102,no hit
GOT1,P17174,"Aspartate aminotransferase, cytoplasmic",PE,membrane,-0.908895461,20.04886898,3.55728e-4,no hit
EEF1B2,P24534,Elongation factor 1-beta,PE,membrane,-1.405378254,21.11263304,3.57035e-4,no hit
VDAC3,Q9Y277,Voltage-dependent anion-selective channel protein 3,PA,membrane,0.499737617,19.39272586,0.026931675,no hit
LDHB,P07195,L-lactate dehydrogenase B chain,PA,membrane,-0.879732033,23.09270015,0.026916288,no hit
KPNB1,Q14974,Importin subunit beta-1,PA,membrane,-0.623620285,23.28785656,0.026909459,no hit
NMT1,P30419,Glycylpeptide N-tetradecanoyltransferase 1,PA,membrane,-1.058310352,20.92303535,0.02686288,no hit
PGD,P52209,"6-phosphogluconate dehydrogenase, decarboxylating",PA,membrane,-0.786990707,19.75942883,0.020235864,no hit
TRAPPC4,Q9Y296,Trafficking protein particle complex subunit 4,PE,membrane,-0.609668349,18.08554512,4.23307e-4,no hit
B4GALT1,P15291,"Beta-1,4-galactosyltransferase 1",PA,membrane,-0.583888336,20.09930729,0.025475766,no hit
TAGLN2,P37802,Transgelin-2,PE,membrane,-0.95255952,23.33101245,4.32496e-4,no hit
HARS1,P12081,"Histidine--tRNA ligase, cytoplasmic",PE,membrane,-0.750504544,20.25764362,4.33957e-4,no hit
PRPS1,P60891,Ribose-phosphate pyrophosphokinase 1,PA,membrane,-0.449043072,17.57924334,0.0251642,no hit
EWSR1,Q01844,RNA-binding protein EWS,PA,membrane,-0.489455721,19.18135506,0.025032526,no hit
CD46,P15529,Membrane cofactor protein,PA,membrane,0.449834279,21.38186345,0.024404722,no hit
PGP,A6NDG6,Glycerol-3-phosphate phosphatase,PE,membrane,-0.826878806,19.69364046,4.67121e-4,no hit
PLXNB2,O15031,Plexin-B2,PA,membrane,0.42832795,24.07284467,0.024018935,no hit
PPIA,P62937,Peptidyl-prolyl cis-trans isomerase A,PE,membrane,-0.937344255,23.62141094,4.75863e-4,no hit
TENM3,Q9P273,Teneurin-3,PA,membrane,0.473674245,17.3745411,0.02318862,no hit
HSPH1,Q92598,Heat shock protein 105 kDa,PA,membrane,-0.45915529,21.43735215,0.023045724,no hit
SRI,P30626,Sorcin,PE,membrane,-1.036840318,20.38516031,4.94419e-4,no hit
PPA1,Q15181,Inorganic pyrophosphatase,PA,membrane,-0.81759565,21.94119133,0.022462099,no hit
EIF4B,P23588,Eukaryotic translation initiation factor 4B,PE,membrane,-1.418046098,19.45242267,5.15439e-4,no hit
PRRC2A,P48634,Protein PRRC2A,PE,membrane,-1.267811707,17.47888291,5.39848e-4,no hit
PGAM1,P18669,Phosphoglycerate mutase 1,PA,membrane,-0.875617818,22.81494882,0.022166212,no hit
ACOX1,Q15067,Peroxisomal acyl-coenzyme A oxidase 1,PA,membrane,0.549418926,19.59506369,0.021139289,no hit
TSN,Q15631,Translin,PE,membrane,-0.797611616,20.1827488,5.8214e-4,no hit
ZNF598,Q86UK7,E3 ubiquitin-protein ligase ZNF598,PA,membrane,-0.737494509,19.00173196,0.021015081,no hit
S100A4,P26447,Protein S100-A4,PE,membrane,-1.399470596,22.27767875,7.10192e-4,no hit
RAP1A,P62834,Ras-related protein Rap-1A,PA,membrane,0.509753409,19.55483643,0.020489823,no hit
PUM1,Q14671,Pumilio homolog 1,PE,membrane,-1.283956036,18.32320807,7.31829e-4,no hit
HSPB1,P04792,Heat shock protein beta-1,PE,membrane,-0.972128276,22.81187775,7.43792e-4,no hit
MIF,P14174,Macrophage migration inhibitory factor,PA,membrane,-1.004913073,22.01089929,0.013744434,no hit
CD320,Q9NPF0,CD320 antigen,PE,membrane,0.534451562,19.77089438,7.5371e-4,no hit
HADHA,P40939,"Trifunctional enzyme subunit alpha, mitochondrial",PA,membrane,0.552159993,19.57503092,0.020139861,no hit
UBAP2,Q5T6F2,Ubiquitin-associated protein 2,PE,membrane,-1.353172586,18.69385209,7.74804e-4,no hit
TUBB,P07437,Tubulin beta chain,PA,membrane,-0.592275809,23.48913112,0.019751778,no hit
TM9SF2,Q99805,Transmembrane 9 superfamily member 2,PA,membrane,-0.708100506,22.20822205,0.01967642,no hit
PTGR1,Q14914,Prostaglandin reductase 1,PA,membrane,-0.674594377,19.58055068,0.019579694,no hit
RRM1,P23921,Ribonucleoside-diphosphate reductase large subunit,PA,membrane,-0.499868696,20.03560781,0.019358985,no hit
EIF2B1,Q14232,Translation initiation factor eIF-2B subunit alpha,PE,membrane,-0.791908491,20.28680217,8.82398e-4,no hit
SLC5A6,Q9Y289,Sodium-dependent multivitamin transporter,PE,membrane,-0.537459327,19.69814819,9.05399e-4,no hit
PRDX6,P30041,Peroxiredoxin-6,PA,membrane,-0.714091367,23.18319082,0.019215126,no hit
SPCS3,P61009,Signal peptidase complex subunit 3,PA,membrane,0.470008103,19.80335358,0.019027868,no hit
PGLS,O95336,6-phosphogluconolactonase,PE,membrane,-0.932794206,19.62917519,9.23033e-4,no hit
RHOG,P84095,Rho-related GTP-binding protein RhoG,PA,membrane,0.376609866,21.99638949,0.018787917,no hit
GSTO1,P78417,Glutathione S-transferase omega-1,PE,membrane,-0.919333454,20.17533047,9.29028e-4,no hit
SPG21,Q9NZD8,Maspardin,PE,membrane,-0.597078494,19.82407398,9.34592e-4,no hit
PSMA5,P28066,Proteasome subunit alpha type-5,PE,membrane,-0.794284822,19.71837902,9.45593e-4,no hit
YWHAH,Q04917,14-3-3 protein eta,PA,membrane,-0.654773859,21.80188024,0.018528474,no hit
NPEPPS,P55786,Puromycin-sensitive aminopeptidase,PA,membrane,-0.392821747,21.77458066,0.01808034,no hit
NUTF2,P61970,Nuclear transport factor 2,PA,membrane,-0.627472651,18.28156045,0.017707071,no hit
PLAA,Q9Y263,Phospholipase A-2-activating protein,PA,membrane,-0.541789675,19.41412819,0.01768495,no hit
EIF4G2,P78344,Eukaryotic translation initiation factor 4 gamma 2,PE,membrane,-0.989902797,21.95091875,0.001058862,no hit
S100A11,P31949,Protein S100-A11,PE,membrane,-1.573725596,21.48856321,0.001060458,no hit
MCTS1,Q9ULC4,Malignant T-cell-amplified sequence 1,PA,membrane,-0.709721812,18.24585903,0.017509661,no hit
SERPINB6,P35237,Serpin B6,PE,membrane,-0.821433405,21.26810887,0.001110958,no hit
ITPA,Q9BY32,Inosine triphosphate pyrophosphatase,PA,membrane,-0.703587479,18.37298971,0.017274402,no hit
PDCD6IP,Q8WUM4,Programmed cell death 6-interacting protein,PE,membrane,-0.627062678,23.36282173,0.00111384,no hit
CNN2,Q99439,Calponin-2,PA,membrane,-0.427612795,19.98097239,0.017247624,no hit
ABCC4,O15439,ATP-binding cassette sub-family C member 4,PA,membrane,0.523404696,18.55421216,0.016980882,no hit
ANXA5,P08758,Annexin A5,PE,membrane,-1.145977643,22.66858186,0.001186467,no hit
YWHAB,P31946,14-3-3 protein beta/alpha,PE,membrane,-1.088822075,22.77272968,0.001205132,no hit
CACYBP,Q9HB71,Calcyclin-binding protein,PA,membrane,-0.787640879,20.70782463,0.016805429,no hit
NARS1,O43776,"Asparagine--tRNA ligase, cytoplasmic",PE,membrane,-0.885447488,20.44526644,0.001226543,no hit
GNAQ,P50148,Guanine nucleotide-binding protein G(q) subunit alpha,PA,membrane,0.561800095,19.47984835,0.016322624,no hit
SUMO2,P61956,Small ubiquitin-related modifier 2,PA,membrane,-0.939603522,19.9201128,0.016268574,no hit
TNFAIP8,O95379,Tumor necrosis factor alpha-induced protein 8,PA,membrane,0.426659007,19.79887282,0.015599222,no hit
PLIN4,Q96Q06,Perilipin-4,PE,membrane,-0.675022945,20.17934901,0.00125789,no hit
RAB32,Q13637,Ras-related protein Rab-32,PA,membrane,0.425561505,18.52945532,0.015302984,no hit
YWHAG,P61981,14-3-3 protein gamma,PA,membrane,-0.649263794,22.1471741,0.015289248,no hit
PLOD2,O00469,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2",PA,membrane,0.489964624,20.05299757,0.015286722,no hit
NAPRT,Q6XQN6,Nicotinate phosphoribosyltransferase,PE,membrane,-0.678643073,18.35882471,0.001384865,no hit
SERBP1,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,PA,membrane,-1.591718355,22.69307242,0.015272705,no hit
YWHAG,P61981,14-3-3 protein gamma,PE,membrane,-0.908209373,22.1471741,0.001448088,no hit
ACO1,P21399,Cytoplasmic aconitate hydratase,PA,membrane,-0.458749831,20.20769667,0.015174045,no hit
NIBAN1,Q9BZQ8,Protein Niban 1,PA,membrane,0.51416475,18.51850392,0.015154485,no hit
PCNA,P12004,Proliferating cell nuclear antigen,PE,membrane,-1.110169897,23.53245146,0.0015908299999999999,no hit
UFL1,O94874,E3 UFM1-protein ligase 1,PA,membrane,0.409787427,18.51915177,0.015092975,no hit
ARHGDIA,P52565,Rho GDP-dissociation inhibitor 1,PE,membrane,-1.057416783,21.92145152,0.001611708,no hit
FAM114A1,Q8IWE2,Protein NOXP20,PE,membrane,-1.088975878,19.69671918,0.001613032,no hit
EIF4G2,P78344,Eukaryotic translation initiation factor 4 gamma 2,PA,membrane,-0.69020573,21.95091875,0.014312564,no hit
YWHAQ,P27348,14-3-3 protein theta,PE,membrane,-1.019214925,21.83803488,0.001705315,no hit
MYL6,P60660,Myosin light polypeptide 6,PA,membrane,0.511518574,20.84307997,0.014180911,no hit
PFN1,P07737,Profilin-1,PE,membrane,-0.723628797,21.94694962,0.001816602,no hit
AKR1B1,P15121,Aldo-keto reductase family 1 member B1,PA,membrane,-0.680486315,21.47172009,0.013924897,no hit
PHGDH,O43175,D-3-phosphoglycerate dehydrogenase,PE,membrane,-0.757300721,21.69450848,0.001844182,no hit
ITPA,Q9BY32,Inosine triphosphate pyrophosphatase,PE,membrane,-0.976643496,18.37298971,0.001848187,no hit
LDHA,P00338,L-lactate dehydrogenase A chain,PA,membrane,-0.90985506,23.20088927,0.012514293,no hit
NUDT5,Q9UKK9,ADP-sugar pyrophosphatase,PA,membrane,-0.863028315,20.02956522,0.013306693,no hit
SEC23B,Q15437,Protein transport protein Sec23B,PE,membrane,-0.859535914,21.31748571,0.001947226,no hit
AXL,P30530,Tyrosine-protein kinase receptor UFO,PA,membrane,0.553937445,19.19549153,0.012856322,no hit
SLC16A1,P53985,Monocarboxylate transporter 1,PA,membrane,0.539473065,22.972979809999998,0.012843023,no hit
DDT,P30046,D-dopachrome decarboxylase,PE,membrane,-0.87585198,18.89813436,0.00208841,no hit
PLS3,P13797,Plastin-3,PA,membrane,0.552117264,24.3551843,0.012778932,no hit
ESD,P10768,S-formylglutathione hydrolase,PA,membrane,-0.784472552,19.54061418,0.012756431,no hit
SFN,P31947,14-3-3 protein sigma,PE,membrane,-1.193996509,21.34302185,0.002162277,no hit
LYPLA2,O95372,Acyl-protein thioesterase 2,PA,membrane,-0.124272896,19.09721706,0.356384117,no hit
TUBA1C,Q9BQE3,Tubulin alpha-1C chain,PE,membrane,-0.795755266,23.10128637,0.002221446,no hit
LANCL1,O43813,Glutathione S-transferase LANCL1,PE,membrane,0.521721089,20.86614856,0.002225811,no hit
FAM114A2,Q9NRY5,Protein FAM114A2,PA,membrane,-0.794580078,19.1867619,0.00886078,no hit
TALDO1,P37837,Transaldolase,PA,membrane,-1.085382607,22.64474083,0.012416336,no hit
MMP15,P51511,Matrix metalloproteinase-15,PA,membrane,0.351382338,22.48889099,0.01225499,no hit
MIF,P14174,Macrophage migration inhibitory factor,PE,membrane,-1.298071102,22.01089929,0.002385806,no hit
SERPINB5,P36952,Serpin B5,PA,membrane,-0.889974312,21.51436509,0.012225948,no hit
UGGT1,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1,PA,membrane,0.437353059,19.44349558,0.012096653,no hit
INF2,Q27J81,Inverted formin-2,PA,membrane,0.463891618,17.48118303,0.01200705,no hit
CMBL,Q96DG6,Carboxymethylenebutenolidase homolog,PA,membrane,-0.666346139,19.06068301,0.011861255,no hit
FDPS,P14324,Farnesyl pyrophosphate synthase,PE,membrane,-0.948746635,21.80870856,0.002764377,no hit
RABGGTB,P53611,Geranylgeranyl transferase type-2 subunit beta,PE,membrane,-0.904928128,19.31059097,0.002854443,no hit
ABCC1,P33527,Multidrug resistance-associated protein 1,PE,membrane,0.526006627,19.48298313,0.002895363,no hit
NMT1,P30419,Glycylpeptide N-tetradecanoyltransferase 1,PE,membrane,-1.501853909,20.92303535,0.003014611,no hit
PLIN3,O60664,Perilipin-3,PE,membrane,-1.132273777,21.97667336,0.003045085,no hit
SERBP1,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,PE,membrane,-2.028159286,22.69307242,0.003056465,no hit
CMBL,Q96DG6,Carboxymethylenebutenolidase homolog,PE,membrane,-0.812722344,19.06068301,0.003070978,no hit
RAD23B,P54727,UV excision repair protein RAD23 homolog B,PE,membrane,-0.845681319,20.59993797,0.003085827,no hit
TXNDC5,Q8NBS9,Thioredoxin domain-containing protein 5,PA,membrane,0.461495025,22.31475574,0.01108655,no hit
TNPO1,Q92973,Transportin-1,PA,membrane,-0.715812542,22.89896798,0.010886456,no hit
ESD,P10768,S-formylglutathione hydrolase,PE,membrane,-0.964996831,19.54061418,0.003157086,no hit
SCAMP2,O15127,Secretory carrier-associated membrane protein 2,PE,membrane,-0.475522378,20.8031318,0.003199136,no hit
CLINT1,Q14677,Clathrin interactor 1,PE,membrane,-1.19602661,21.19387236,0.003226939,no hit
GDI2,P50395,Rab GDP dissociation inhibitor beta,PE,membrane,-0.623203878,22.29925556,0.003280402,no hit
SUMO2,P61956,Small ubiquitin-related modifier 2,PE,membrane,-1.194054788,19.9201128,0.0033931,no hit
AARS1,P49588,"Alanine--tRNA ligase, cytoplasmic",PE,membrane,-0.760115616,21.34142772,0.003421019,no hit
FDPS,P14324,Farnesyl pyrophosphate synthase,PA,membrane,-0.778289147,21.80870856,0.010877872,no hit
RAC1,P63000,Ras-related C3 botulinum toxin substrate 1,PE,membrane,0.567017237,22.6547974,0.003455564,no hit
GNB4,Q9HAV0,Guanine nucleotide-binding protein subunit beta-4,PE,membrane,0.584440173,22.53675064,0.003463522,no hit
TALDO1,P37837,Transaldolase,PE,membrane,-1.312639188,22.64474083,0.003467908,no hit
ANXA7,P20073,Annexin A7,PE,membrane,-1.030974822,21.72079349,0.003530113,no hit
SFN,P31947,14-3-3 protein sigma,PA,membrane,-0.952523137,21.34302185,0.010657998,no hit
TXN,P10599,Thioredoxin,PA,membrane,-0.925938165,20.91026001,0.010558488,no hit
BLVRA,P53004,Biliverdin reductase A,PE,membrane,-0.466398232,19.22073555,0.003620926,no hit
ANXA7,P20073,Annexin A7,PA,membrane,-0.879266538,21.72079349,0.010439174,no hit
YWHAH,Q04917,14-3-3 protein eta,PE,membrane,-0.836355769,21.80188024,0.003889073,no hit
ACTC1,P68032,"Actin, alpha cardiac muscle 1",PA,membrane,0.584763948,21.82210314,0.010401795,no hit
UGGT1,Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1,PE,membrane,0.51805861,19.44349558,0.00391618,no hit
TRIM28,Q13263,Transcription intermediary factor 1-beta,PA,membrane,0.581228323,19.65272123,0.010379806,no hit
INF2,Q27J81,Inverted formin-2,PE,membrane,0.547480627,17.48118303,0.003986688,no hit
IPO5,O00410,Importin-5,PE,membrane,-0.858644006,23.01788652,0.004018991,no hit
UBE2K,P61086,Ubiquitin-conjugating enzyme E2 K,PA,membrane,-0.830321686,18.91818303,0.010213456,no hit
TARS1,P26639,"Threonine--tRNA ligase 1, cytoplasmic",PE,membrane,-0.937018516,22.36958537,0.004152036,no hit
SARS1,P49591,"Serine--tRNA ligase, cytoplasmic",PE,membrane,-0.791565867,18.20492025,0.004330658,no hit
PPP2CB,P62714,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform,PA,membrane,-0.536084286,20.89308121,0.010147874,no hit
VARS1,P26640,Valine--tRNA ligase,PE,membrane,-0.686136294,19.54827054,0.004380936,no hit
ARF4,P18085,ADP-ribosylation factor 4,PE,membrane,-0.619293633,20.11201889,0.004471801,no hit
UFL1,O94874,E3 UFM1-protein ligase 1,PE,membrane,0.494132246,18.51915177,0.004526766,no hit
RTN4,Q9NQC3,Reticulon-4,PE,membrane,-0.713015461,21.92716584,0.004562392,no hit
SAR1A,Q9NR31,GTP-binding protein SAR1a,PA,membrane,-0.600890891,21.76423772,0.010022208,no hit
NOTCH2,Q04721,Neurogenic locus notch homolog protein 2,PA,membrane,0.561251124,17.86202797,0.009999679,no hit
AP1B1,Q10567,AP-1 complex subunit beta-1,PE,membrane,-0.626218304,21.59317433,0.004808504,no hit
GDI2,P50395,Rab GDP dissociation inhibitor beta,PA,membrane,-0.531460605,22.29925556,0.009827651,no hit
DPP3,Q9NY33,Dipeptidyl peptidase 3,PA,membrane,-0.661481218,20.72969148,0.009808663,no hit
TNPO1,Q92973,Transportin-1,PE,membrane,-0.805726504,22.89896798,0.004990241,no hit
ANXA4,P09525,Annexin A4,PE,membrane,-0.771082613,20.44480682,0.004998631,no hit
KIRREL1,Q96J84,Kin of IRRE-like protein 1,PA,membrane,0.477927478,17.68296228,0.009683157,no hit
PRRC2A,P48634,Protein PRRC2A,PA,membrane,-0.880201625,17.47888291,0.009373016,no hit
SORT1,Q99523,Sortilin,PE,membrane,-0.519258381,19.23461681,0.005034974,no hit
CYP51A1,Q16850,Lanosterol 14-alpha demethylase,PA,membrane,0.581261183,20.60047623,0.0089804,no hit
PGM1,P36871,Phosphoglucomutase-1,PE,membrane,-0.965235594,22.32745613,0.00549993,no hit
EDF1,O60869,Endothelial differentiation-related factor 1,PE,membrane,-1.433994126,19.95785636,0.00555966,no hit
UBE2N,P61088,Ubiquitin-conjugating enzyme E2 N,PA,membrane,-0.660567402,20.0040813,0.006814146,no hit
PLIN4,Q96Q06,Perilipin-4,PA,membrane,-0.525330687,20.17934901,0.008247121,no hit
MYG1,Q9HB07,MYG1 exonuclease,PA,membrane,-0.63600962,18.30122017,0.008200249,no hit
SERPINB5,P36952,Serpin B5,PE,membrane,-1.000891115,21.51436509,0.005739446,no hit
NAA10,P41227,N-alpha-acetyltransferase 10,PE,membrane,-0.934653384,19.48824595,0.005872142,no hit
PRDX6,P30041,Peroxiredoxin-6,PE,membrane,-0.858144575,23.18319082,0.006277673,no hit
ARHGDIA,P52565,Rho GDP-dissociation inhibitor 1,PA,membrane,-0.849795511,21.92145152,0.008100637,no hit
PTGR1,Q14914,Prostaglandin reductase 1,PE,membrane,-0.812391895,19.58055068,0.006336457,no hit
RNPEP,Q9H4A4,Aminopeptidase B,PA,membrane,-0.716356088,19.62781538,0.008080413,no hit
UBE2M,P61081,NEDD8-conjugating enzyme Ubc12,PA,membrane,-0.974575408,18.71860043,0.007921717,no hit
PARVA,Q9NVD7,Alpha-parvin,PE,membrane,-0.714844018,20.5903544,0.006405918,no hit
RAB18,Q9NP72,Ras-related protein Rab-18,PE,membrane,-0.449794686,22.11015584,0.00643175,no hit
PHGDH,O43175,D-3-phosphoglycerate dehydrogenase,PA,membrane,-0.625964223,21.69450848,0.007500514,no hit
C17orf75,Q9HAS0,Protein Njmu-R1,PE,membrane,-0.764814923,19.81252809,0.006654327,no hit
RAB23,Q9ULC3,Ras-related protein Rab-23,PE,membrane,0.416709627,20.45124489,0.006741654,no hit
NUTF2,P61970,Nuclear transport factor 2,PE,membrane,-0.734384637,18.28156045,0.006782961,no hit
DDT,P30046,D-dopachrome decarboxylase,PA,membrane,-0.737842235,18.89813436,0.007321805,no hit
RNPEP,Q9H4A4,Aminopeptidase B,PE,membrane,-0.731802197,19.62781538,0.007022271,no hit
RPS12,P25398,40S ribosomal protein S12,PE,membrane,-0.863709535,23.04291794,0.007030752,no hit
IPO7,O95373,Importin-7,PA,membrane,-0.848857245,22.06061616,0.007281667,no hit
ANO6,Q4KMQ2,Anoctamin-6,PE,membrane,0.465779257,19.52363217,0.007130782,no hit
YWHAB,P31946,14-3-3 protein beta/alpha,PA,membrane,-0.859578144,22.77272968,0.00726845,no hit
PRMT1,Q99873,Protein arginine N-methyltransferase 1,PE,membrane,-0.479829648,19.40461039,0.007270884,no hit
BTF3,P20290,Transcription factor BTF3,PE,membrane,-1.367299726,20.58420146,0.007353926,no hit
AKR1B1,P15121,Aldo-keto reductase family 1 member B1,PE,membrane,-0.754114857,21.47172009,0.007356947,no hit
TAGLN2,P37802,Transgelin-2,PA,membrane,-0.672878036,23.33101245,0.007205044,no hit
ABCC1,P33527,Multidrug resistance-associated protein 1,PA,membrane,0.463904084,19.48298313,0.007117715,no hit
TXN,P10599,Thioredoxin,PE,membrane,-0.974336415,20.91026001,0.007634283,no hit
RABGGTB,P53611,Geranylgeranyl transferase type-2 subunit beta,PA,membrane,-0.797497025,19.31059097,0.007065376,no hit
NOTCH2,Q04721,Neurogenic locus notch homolog protein 2,PE,membrane,0.584440129,17.86202797,0.007719614,no hit
S100A4,P26447,Protein S100-A4,PA,membrane,-1.046104827,22.27767875,0.007032242,no hit
SRM,P19623,Spermidine synthase,PA,membrane,-0.668331174,19.61369812,0.006985307,no hit
WDR5,P61964,WD repeat-containing protein 5,PA,membrane,0.520368606,18.53383403,0.006955753,no hit
TYMP,P19971,Thymidine phosphorylase,PE,membrane,-0.466346559,17.66247359,0.007971439,no hit
RNH1,P13489,Ribonuclease inhibitor,PE,membrane,-0.676625067,20.08380736,0.008019907,no hit
SCAMP3,O14828,Secretory carrier-associated membrane protein 3,PA,membrane,-0.595162216,22.18862771,0.006943676,no hit
IPO7,O95373,Importin-7,PE,membrane,-0.835380915,22.06061616,0.008087311,no hit
EDC4,Q6P2E9,Enhancer of mRNA-decapping protein 4,PA,membrane,-0.456840055,20.39535036,0.006815831,no hit
ZNF598,Q86UK7,E3 ubiquitin-protein ligase ZNF598,PE,membrane,-0.866908954,19.00173196,0.008124123,no hit
